config	Structure mad	Structure qwk	Structure acc	Structure macro-F1	Lexicon mad	Lexicon qwk	Lexicon acc	Lexicon macro-F1	Syntax mad	Syntax qwk	Syntax acc	Syntax macro-F1	Semantics mad	Semantics qwk	Semantics acc	Semantics macro-F1
(baseline)	0.567	0.639	0.517	0.45	0.583	0.659	0.5	0.458	0.567	0.689	0.467	0.47	0.55	0.697	0.483	0.449
